Date,S22,S21,S20,S19,S18,S17,S16,S15
2011-08-11,0.178,0.198,0.108,0.088,0.108,0.118,0.148,0.088
2011-08-12,0.178,0.198,0.108,0.088,0.118,0.128,0.158,0.088
2011-08-13,0.178,0.198,0.108,0.098,0.118,0.128,0.158,0.088
2011-08-14,0.208,0.218,0.128,0.128,0.138,0.128,0.158,0.088
2011-08-15,0.208,0.218,0.138,0.128,0.138,0.138,0.158,0.088
2011-08-16,0.228,0.228,0.158,0.158,0.158,0.148,0.178,0.098
2011-08-17,0.228,0.228,0.158,0.158,0.158,0.138,0.168,0.098
2011-08-18,0.218,0.218,0.158,0.158,0.148,0.138,0.168,0.098
2011-08-19,0.228,0.228,0.168,0.168,0.158,0.138,0.178,0.118
2011-08-20,0.268,0.248,0.188,0.178,0.168,0.148,0.178,0.108
2011-08-21,0.268,0.248,0.178,0.178,0.168,0.148,0.178,0.098
2011-08-22,0.268,0.238,0.178,0.178,0.168,0.148,0.178,0.098
2011-08-23,0.258,0.238,0.188,0.188,0.178,0.158,0.188,0.128
2011-08-24,0.288,0.248,0.188,0.188,0.178,0.168,0.198,0.138
2011-08-25,0.288,0.248,0.178,0.168,0.168,0.168,0.198,0.128
2011-08-26,0.288,0.248,0.198,0.168,0.168,0.168,0.188,0.118
2011-08-27,0.288,0.258,0.208,0.188,0.188,0.168,0.188,0.128
2011-08-28,0.288,0.278,0.248,0.238,0.228,0.168,0.198,0.148
2011-08-29,0.298,0.288,0.268,0.268,0.248,0.188,0.208,0.178
2011-08-30,0.298,0.298,0.268,0.278,0.268,0.198,0.238,0.208
2011-08-31,0.288,0.298,0.258,0.278,0.268,0.238,0.268,0.218
2011-09-01,0.268,0.278,0.238,0.258,0.258,0.238,0.278,0.208
2011-09-02,0.258,0.268,0.228,0.238,0.248,0.248,0.278,0.198
2011-09-03,0.258,0.248,0.208,0.218,0.238,0.248,0.278,0.188
2011-09-04,0.258,0.248,0.208,0.218,0.238,0.248,0.268,0.178
2011-09-05,0.258,0.248,0.208,0.218,0.228,0.238,0.258,0.178
2011-09-06,0.248,0.248,0.208,0.218,0.228,0.228,0.258,0.168
2011-09-07,0.238,0.248,0.198,0.208,0.228,0.228,0.248,0.158
2011-09-08,0.228,0.238,0.188,0.198,0.208,0.218,0.238,0.158
2011-09-09,0.218,0.228,0.178,0.178,0.198,0.208,0.238,0.148
2011-09-10,0.208,0.228,0.158,0.168,0.188,0.208,0.228,0.148
2011-09-11,0.218,0.228,0.148,0.158,0.178,0.198,0.228,0.138
2011-09-12,0.208,0.218,0.138,0.138,0.188,0.198,0.228,0.138
2011-09-13,0.218,0.228,0.138,0.138,0.188,0.208,0.228,0.138
2011-09-14,0.228,0.228,0.148,0.158,0.188,0.208,0.228,0.138
2011-09-15,0.218,0.228,0.138,0.148,0.188,0.208,0.228,0.128
2011-09-16,0.208,0.218,0.138,0.138,0.178,0.208,0.228,0.128
2011-09-17,0.198,0.208,0.128,0.138,0.168,0.198,0.218,0.128
2011-09-18,0.198,0.208,0.128,0.128,0.158,0.188,0.218,0.118
2011-09-19,0.188,0.208,0.128,0.128,0.158,0.188,0.208,0.108
2011-09-20,0.188,0.208,0.118,0.118,0.158,0.188,0.208,0.108
2011-09-21,0.198,0.198,0.118,0.118,0.158,0.178,0.198,0.108
2011-09-22,0.198,0.198,0.138,0.138,0.168,0.178,0.208,0.128
2011-09-23,0.218,0.208,0.168,0.168,0.198,0.178,0.208,0.118
2011-09-24,0.228,0.228,0.178,0.188,0.198,0.198,0.218,0.118
2011-09-25,0.228,0.228,0.188,0.198,0.218,0.208,0.228,0.138
2011-09-26,0.278,0.258,0.228,0.238,0.248,0.238,0.268,0.178
2011-09-27,0.298,0.278,0.238,0.248,0.258,0.268,0.288,0.188
2011-09-28,0.288,0.278,0.238,0.238,0.258,0.268,0.288,0.198
2011-09-29,0.288,0.268,0.238,0.238,0.258,0.268,0.288,0.198
2011-09-30,0.288,0.268,0.228,0.238,0.258,0.268,0.298,0.208
2011-10-01,0.278,0.268,0.228,0.228,0.248,0.268,0.288,0.208
2011-10-02,0.268,0.258,0.208,0.208,0.238,0.258,0.288,0.208
2011-10-03,0.248,0.248,0.188,0.198,0.228,0.258,0.278,0.198
2011-10-04,0.218,0.238,0.168,0.188,0.208,0.248,0.268,0.178
2011-10-05,0.218,0.228,0.148,0.168,0.188,0.238,0.258,0.168
2011-10-06,0.228,0.228,0.128,0.158,0.178,0.228,0.248,0.158
2011-10-07,0.228,0.228,0.128,0.138,0.168,0.218,0.248,0.148
2011-10-08,0.258,0.248,0.148,0.148,0.168,0.218,0.238,0.148
2011-10-09,0.388,0.308,0.228,0.188,0.188,0.218,0.238,0.138
2011-10-10,0.358,0.318,0.238,0.198,0.208,0.218,0.238,0.138
2011-10-11,0.338,0.308,0.248,0.228,0.218,0.218,0.228,0.128
2011-10-12,0.308,0.298,0.248,0.238,0.228,0.208,0.228,0.128
2011-10-13,0.298,0.288,0.238,0.238,0.228,0.208,0.218,0.138
2011-10-14,0.318,0.288,0.238,0.238,0.228,0.208,0.218,0.138
2011-10-15,0.318,0.288,0.228,0.228,0.228,0.208,0.218,0.148
2011-10-16,0.358,0.338,0.258,0.268,0.258,0.228,0.258,0.168
2011-10-17,0.368,0.348,0.308,0.318,0.308,0.298,0.318,0.238
2011-10-18,0.348,0.338,0.308,0.318,0.318,0.318,0.348,0.248
2011-10-19,0.368,0.378,0.358,0.358,0.348,0.338,0.358,0.258
2011-10-20,0.338,0.358,0.328,0.348,0.348,0.348,0.368,0.278
2011-10-21,0.288,0.328,0.288,0.308,0.328,0.348,0.358,0.278
2011-10-22,0.268,0.298,0.258,0.278,0.298,0.348,0.348,0.258
2011-10-23,0.288,0.288,0.238,0.248,0.278,0.328,0.328,0.238
2011-10-24,0.298,0.288,0.218,0.228,0.258,0.318,0.318,0.218
2011-10-25,0.298,0.278,0.198,0.218,0.248,0.308,0.308,0.208
2011-10-26,0.288,0.268,0.198,0.198,0.228,0.288,0.298,0.198
2011-10-27,0.288,0.268,0.188,0.198,0.228,0.288,0.288,0.188
2011-10-28,0.288,0.268,0.198,0.188,0.218,0.278,0.288,0.188
2011-10-29,0.298,0.278,0.218,0.208,0.238,0.278,0.298,0.198
2011-10-30,0.298,0.278,0.218,0.218,0.248,0.298,0.298,0.198
2011-10-31,0.298,0.278,0.218,0.228,0.248,0.298,0.298,0.208
2011-11-01,0.288,0.288,0.218,0.228,0.248,0.288,0.298,0.198
2011-11-02,0.298,0.278,0.198,0.218,0.238,0.288,0.288,0.188
2011-11-03,0.298,0.278,0.188,0.208,0.218,0.278,0.278,0.188
2011-11-04,0.288,0.268,0.198,0.198,0.208,0.278,0.268,0.178
2011-11-05,0.288,0.268,0.188,0.178,0.198,0.268,0.268,0.168
2011-11-06,0.298,0.268,0.178,0.168,0.198,0.258,0.258,0.158
2011-11-07,0.298,0.258,0.168,0.168,0.188,0.248,0.248,0.158
2011-11-08,0.288,0.258,0.178,0.158,0.188,0.238,0.238,0.148
2011-11-09,0.288,0.248,0.178,0.158,0.188,0.238,0.238,0.138
2011-11-10,0.288,0.248,0.188,0.168,0.198,0.238,0.228,0.138
2011-11-11,0.278,0.248,0.188,0.188,0.208,0.228,0.228,0.138
2011-11-12,0.268,0.248,0.178,0.178,0.188,0.218,0.218,0.138
2011-11-13,0.258,0.238,0.168,0.168,0.178,0.218,0.218,0.138
2011-11-14,0.248,0.238,0.168,0.158,0.178,0.198,0.208,0.128
2011-11-15,0.238,0.228,0.168,0.158,0.178,0.198,0.208,0.118
2011-11-16,0.228,0.228,0.168,0.158,0.178,0.188,0.198,0.118
2011-11-17,0.218,0.228,0.158,0.158,0.178,0.188,0.198,0.128
2011-11-18,0.208,0.228,0.148,0.148,0.178,0.198,0.198,0.128
2011-11-19,0.238,0.238,0.158,0.168,0.178,0.188,0.218,0.138
2011-11-20,0.228,0.238,0.158,0.158,0.158,0.188,0.208,0.128
2011-11-21,0.218,0.228,0.148,0.148,0.158,0.188,0.208,0.118
2011-11-22,0.208,0.228,0.148,0.138,0.148,0.188,0.198,0.108
2011-11-23,0.208,0.228,0.148,0.138,0.148,0.188,0.198,0.108
2011-11-24,0.208,0.228,0.138,0.118,0.138,0.188,0.188,0.098
2011-11-25,0.208,0.228,0.118,0.108,0.128,0.178,0.188,0.098
2011-11-26,0.208,0.228,0.108,0.108,0.118,0.168,0.178,0.088
2011-11-27,0.208,0.218,0.098,0.098,0.108,0.168,0.178,0.088
2011-11-28,0.208,0.218,0.118,0.098,0.118,0.158,0.168,0.078
2011-11-29,0.198,0.218,0.118,0.088,0.118,0.158,0.158,0.078
2011-11-30,0.198,0.208,0.108,0.088,0.108,0.158,0.158,0.068
2011-12-01,0.188,0.208,0.098,0.078,0.098,0.148,0.148,0.068
2011-12-02,0.188,0.208,0.088,0.078,0.088,0.148,0.148,0.068
2011-12-03,0.188,0.208,0.078,0.068,0.078,0.148,0.148,0.068
2011-12-04,0.178,0.208,0.068,0.068,0.078,0.128,0.138,0.058
2011-12-05,0.178,0.208,0.068,0.068,0.078,0.128,0.138,0.058
2011-12-06,0.168,0.198,0.078,0.058,0.068,0.128,0.138,0.048
2011-12-07,0.158,0.198,0.078,0.058,0.068,0.118,0.128,0.048
2011-12-08,0.148,0.198,0.068,0.048,0.058,0.108,0.128,0.048
2011-12-09,0.148,0.188,0.068,0.048,0.068,0.118,0.128,0.038
2011-12-10,0.148,0.188,0.078,0.048,0.068,0.118,0.118,0.038
2011-12-11,0.158,0.188,0.068,0.048,0.068,0.118,0.118,0.038
2011-12-12,0.158,0.188,0.068,0.038,0.068,0.118,0.118,0.028
2011-12-13,0.158,0.188,0.068,0.048,0.068,0.118,0.118,0.028
2011-12-14,0.168,0.188,0.058,0.038,0.058,0.108,0.108,0.028
2011-12-15,0.178,0.188,0.058,0.038,0.058,0.108,0.108,0.018
2011-12-16,0.178,0.178,0.068,0.038,0.068,0.108,0.098,0.018
2011-12-17,0.168,0.178,0.078,0.038,0.078,0.098,0.098,0.018
2011-12-18,0.168,0.178,0.078,0.038,0.078,0.098,0.098,0.018
2011-12-19,0.158,0.178,0.058,0.038,0.068,0.098,0.098,0.008
2011-12-20,0.158,0.178,0.068,0.038,0.068,0.098,0.088,0.008
2011-12-21,0.138,0.168,0.068,0.038,0.068,0.098,0.088,0.008
2011-12-22,0.138,0.158,0.068,0.038,0.068,0.078,0.088,0.008
2011-12-23,0.128,0.158,0.068,0.038,0.078,0.088,0.078,-0.002
2011-12-24,0.118,0.158,0.058,0.038,0.068,0.078,0.078,-0.002
2011-12-25,0.108,0.158,0.048,0.038,0.058,0.088,0.078,-0.002
2011-12-26,0.108,0.158,0.048,0.038,0.058,0.078,0.078,-0.002
2011-12-27,0.108,0.158,0.058,0.038,0.068,0.078,0.068,-0.012
2011-12-28,0.108,0.158,0.058,0.028,0.058,0.078,0.068,-0.012
2011-12-29,0.098,0.158,0.048,0.028,0.048,0.058,0.068,-0.012
2011-12-30,0.098,0.148,0.048,0.028,0.038,0.058,0.058,-0.012
2011-12-31,0.088,0.148,0.038,0.018,0.038,0.058,0.058,-0.012
2012-01-01,0.078,0.148,0.038,0.018,-0.012,0.058,0.058,-0.012
2012-01-02,0.068,0.148,0.038,0.018,-0.032,0.058,0.048,-0.022
2012-01-03,0.058,0.148,0.018,0.008,-0.052,0.058,0.048,-0.022
2012-01-04,0.058,0.138,-0.002,0.008,-0.072,0.048,0.048,-0.032
2012-01-05,0.058,0.128,-0.002,-0.002,-0.072,0.048,0.038,-0.032
2012-01-06,0.048,0.128,0.008,-0.002,-0.072,0.048,0.038,-0.032
2012-01-07,0.048,0.128,0.008,-0.002,-0.062,0.038,0.038,-0.032
2012-01-08,0.048,0.128,0.008,-0.002,-0.062,0.028,0.038,-0.032
2012-01-09,0.048,0.128,0.008,-0.002,-0.052,0.028,0.028,-0.042
2012-01-10,0.048,0.128,0.008,-0.002,-0.052,0.028,0.028,-0.042
2012-01-11,0.058,0.128,0.018,-0.002,-0.042,0.028,0.028,-0.042
2012-01-12,0.068,0.128,0.038,-0.002,-0.022,0.028,0.028,-0.042
2012-01-13,0.098,0.128,0.038,0.008,-0.022,0.028,0.028,-0.042
2012-01-14,0.068,0.128,0.018,-0.002,-0.062,0.028,0.028,-0.042
2012-01-15,0.058,0.128,-0.002,-0.012,-0.082,0.018,0.018,-0.052
2012-01-16,0.048,0.128,-0.002,-0.012,-0.082,0.018,0.018,-0.052
2012-01-17,0.048,0.128,-0.002,-0.012,-0.082,0.028,0.018,-0.052
2012-01-18,0.048,0.128,-0.002,-0.012,-0.082,0.028,0.018,-0.052
2012-01-19,0.048,0.128,-0.002,-0.012,-0.082,0.028,0.008,-0.062
2012-01-20,0.058,0.128,0.008,-0.012,-0.062,0.028,0.008,-0.062
2012-01-21,0.058,0.118,0.008,-0.022,-0.062,0.008,0.008,-0.062
2012-01-22,0.058,0.118,0.008,-0.022,-0.062,0.008,-0.002,-0.072
2012-01-23,0.058,0.118,0.018,-0.022,-0.052,0.008,-0.002,-0.072
2012-01-24,0.058,0.118,0.018,-0.022,-0.052,0.008,-0.002,-0.072
2012-01-25,0.068,0.118,0.018,-0.022,-0.042,0.008,-0.012,-0.082
2012-01-26,0.068,0.118,0.018,-0.022,-0.042,-0.012,-0.012,-0.082
2012-01-27,0.068,0.118,0.028,-0.022,-0.042,-0.012,-0.012,-0.082
2012-01-28,0.058,0.108,0.018,-0.032,-0.042,-0.012,-0.012,-0.082
2012-01-29,0.068,0.118,0.018,-0.022,-0.072,-0.012,-0.002,-0.082
2012-01-30,0.068,0.128,0.008,-0.022,-0.082,-0.012,-0.002,-0.082
2012-01-31,0.078,0.118,-0.002,-0.022,-0.092,-0.012,-0.002,-0.082
2012-02-01,0.068,0.118,-0.012,-0.022,-0.092,-0.012,-0.012,-0.082
2012-02-02,0.058,0.108,-0.002,-0.022,-0.092,-0.012,-0.012,-0.082
2012-02-03,0.048,0.108,-0.012,-0.032,-0.082,-0.012,-0.012,-0.092
2012-02-04,0.058,0.108,-0.012,-0.032,-0.092,-0.012,-0.022,-0.092
2012-02-05,0.058,0.108,-0.002,-0.032,-0.092,-0.012,-0.022,-0.092
2012-02-06,0.118,0.138,0.038,-0.012,-0.052,-0.012,-0.012,-0.082
2012-02-07,0.168,0.168,0.078,0.018,-0.032,-0.012,-0.002,-0.072
2012-02-08,0.148,0.158,0.078,0.008,-0.022,-0.012,-0.002,-0.072
2012-02-09,0.148,0.158,0.068,0.008,-0.032,-0.012,-0.002,-0.082
2012-02-10,0.168,0.158,0.078,0.018,-0.022,-0.002,-0.002,-0.072
2012-02-11,0.168,0.158,0.088,0.028,-0.012,0.008,0.018,-0.042
2012-02-12,0.148,0.158,0.068,0.018,-0.052,-0.002,0.008,-0.052
2012-02-13,0.148,0.158,0.058,0.018,-0.062,-0.002,-0.002,-0.052
2012-02-14,0.138,0.158,0.058,0.018,-0.052,-0.002,-0.002,-0.062
2012-02-15,0.128,0.148,0.068,0.018,-0.032,-0.002,-0.002,-0.062
2012-02-16,0.118,0.148,0.058,0.008,-0.042,-0.002,-0.002,-0.062
2012-02-17,0.108,0.148,0.058,0.008,-0.042,-0.002,-0.012,-0.072
2012-02-18,0.098,0.138,0.058,0.008,-0.042,-0.012,-0.012,-0.072
2012-02-19,0.098,0.138,0.058,0.008,-0.032,-0.012,-0.012,-0.082
2012-02-20,0.088,0.138,0.048,-0.002,-0.042,-0.012,-0.022,-0.082
2012-02-21,0.088,0.138,0.038,-0.002,-0.052,-0.012,-0.022,-0.092
2012-02-22,0.088,0.138,0.038,-0.002,-0.052,-0.022,-0.032,-0.092
2012-02-23,0.088,0.138,0.048,-0.002,-0.042,-0.022,-0.032,-0.092
2012-02-24,0.098,0.128,0.048,-0.012,-0.032,-0.022,-0.032,-0.102
2012-02-25,0.088,0.128,0.048,-0.012,-0.032,-0.022,-0.042,-0.102
2012-02-26,0.118,0.128,0.028,-0.002,-0.042,-0.022,-0.032,-0.082
2012-02-27,0.098,0.128,0.028,-0.002,-0.052,-0.022,-0.032,-0.082
2012-02-28,0.078,0.128,0.008,-0.002,-0.072,-0.022,-0.032,-0.082
2012-02-29,0.068,0.128,0.008,-0.002,-0.072,-0.032,-0.042,-0.082
2012-03-01,0.058,0.128,0.008,-0.012,-0.072,-0.042,-0.042,-0.092
2012-03-02,0.058,0.128,0.018,-0.012,-0.062,-0.052,-0.042,-0.102
2012-03-03,0.058,0.118,0.018,-0.022,-0.052,-0.052,-0.052,-0.112
2012-03-04,0.058,0.118,0.028,-0.022,-0.042,-0.052,-0.052,-0.112
2012-03-05,0.048,0.118,-0.002,-0.032,-0.082,-0.052,-0.062,-0.112
2012-03-06,0.058,0.118,-0.022,-0.042,-0.082,-0.052,-0.062,-0.122
2012-03-07,0.078,0.118,-0.032,-0.042,-0.092,-0.062,-0.072,-0.132
2012-03-08,0.088,0.118,-0.032,-0.042,-0.102,-0.062,-0.072,-0.132
2012-03-09,0.088,0.118,-0.012,-0.042,-0.082,-0.062,-0.072,-0.142
2012-03-10,0.088,0.108,-0.002,-0.052,-0.072,-0.062,-0.082,-0.142
2012-03-11,0.088,0.108,-0.002,-0.052,-0.062,-0.082,-0.082,-0.152
2012-03-12,0.098,0.108,-0.012,-0.052,-0.072,-0.082,-0.082,-0.152
2012-03-13,0.078,0.108,-0.022,-0.062,-0.092,-0.082,-0.092,-0.152
2012-03-14,0.068,0.108,-0.022,-0.062,-0.092,-0.082,-0.092,-0.162
2012-03-15,0.108,0.118,-0.012,-0.042,-0.092,-0.082,-0.092,-0.162
2012-03-16,0.128,0.128,0.008,-0.032,-0.082,-0.092,-0.092,-0.162
2012-03-17,0.098,0.128,-0.002,-0.032,-0.092,-0.092,-0.092,-0.162
2012-03-18,0.088,0.118,-0.002,-0.042,-0.092,-0.092,-0.102,-0.172
2012-03-19,0.078,0.118,-0.012,-0.042,-0.092,-0.092,-0.102,-0.172
2012-03-20,0.078,0.118,-0.012,-0.052,-0.092,-0.092,-0.112,-0.182
2012-03-21,0.078,0.108,-0.012,-0.062,-0.082,-0.102,-0.112,-0.182
2012-03-22,0.098,0.118,0.018,-0.032,-0.082,-0.102,-0.122,-0.192
2012-03-23,0.068,0.118,0.008,-0.042,-0.092,-0.102,-0.122,-0.192
2012-03-24,0.058,0.108,-0.002,-0.052,-0.092,-0.122,-0.132,-0.202
2012-03-25,0.058,0.108,0.008,-0.052,-0.092,-0.122,-0.132,-0.192
2012-03-26,0.048,0.108,0.008,-0.062,-0.092,-0.122,-0.132,-0.202
2012-03-27,0.048,0.108,-0.002,-0.072,-0.092,-0.132,-0.142,-0.212
2012-03-28,0.068,0.098,-0.012,-0.082,-0.102,-0.132,-0.152,-0.212
2012-03-29,0.048,0.098,-0.022,-0.092,-0.112,-0.142,-0.152,-0.222
2012-03-30,0.038,0.098,-0.022,-0.102,-0.112,-0.142,-0.162,-0.232
2012-03-31,0.038,0.088,-0.022,-0.102,-0.112,-0.152,-0.162,-0.232
2012-04-01,0.038,0.088,-0.022,-0.112,-0.112,-0.152,-0.172,-0.242
2012-04-02,0.038,0.078,-0.022,-0.122,-0.102,-0.172,-0.172,-0.242
2012-04-03,0.038,0.078,-0.032,-0.132,-0.092,-0.172,-0.182,-0.252
2012-04-04,0.038,0.068,-0.042,-0.142,-0.092,-0.172,-0.192,-0.262
2012-04-05,0.088,0.108,0.038,-0.052,-0.052,-0.172,-0.182,-0.262
2012-04-06,0.088,0.098,0.038,-0.062,-0.042,-0.172,-0.192,-0.262
2012-04-07,0.078,0.098,0.018,-0.072,-0.052,-0.172,-0.202,-0.262
2012-04-08,0.078,0.098,-0.002,-0.062,-0.082,-0.182,-0.202,-0.272
2012-04-09,0.068,0.088,-0.012,-0.022,-0.082,-0.182,-0.212,-0.272
2012-04-10,0.058,0.088,-0.012,-0.022,-0.092,-0.192,-0.222,-0.272
2012-04-11,0.048,0.078,-0.012,-0.022,-0.082,-0.202,-0.222,-0.272
2012-04-12,0.048,0.078,-0.012,-0.032,-0.082,-0.212,-0.232,-0.282
2012-04-13,0.038,0.068,-0.022,-0.032,-0.092,-0.212,-0.242,-0.282
2012-04-14,0.048,0.068,-0.022,-0.032,-0.092,-0.222,-0.242,-0.272
2012-04-15,0.038,0.068,-0.032,-0.032,-0.112,-0.222,-0.252,-0.272
2012-04-16,0.018,0.048,-0.042,-0.022,-0.122,-0.232,-0.262,-0.262
2012-04-17,-0.002,0.038,-0.062,-0.032,-0.142,-0.242,-0.262,-0.272
2012-04-18,-0.012,0.028,-0.072,-0.042,-0.152,-0.252,-0.272,-0.282
2012-04-19,-0.012,0.028,-0.072,-0.052,-0.152,-0.252,-0.282,-0.282
2012-04-20,-0.002,0.018,-0.072,-0.062,-0.142,-0.262,-0.292,-0.292
2012-04-21,0.148,0.128,0.068,0.068,0.058,-0.142,-0.142,-0.102
2012-04-22,0.148,0.128,0.098,0.078,0.058,-0.122,-0.132,-0.112
2012-04-23,0.138,0.128,0.098,0.068,0.058,-0.122,-0.142,-0.122
2012-04-24,0.108,0.128,0.078,0.068,0.038,-0.122,-0.142,-0.122
2012-04-25,0.088,0.118,0.058,0.058,0.008,-0.122,-0.142,-0.112
2012-04-26,0.078,0.118,0.048,0.048,-0.002,-0.132,-0.142,-0.102
2012-04-27,0.068,0.108,0.028,0.038,-0.012,-0.132,-0.142,-0.112
2012-04-28,0.128,0.148,0.048,0.048,-0.002,-0.132,-0.132,-0.092
2012-04-29,0.178,0.178,0.098,0.088,0.038,-0.082,-0.062,0.008
2012-04-30,0.258,0.228,0.138,0.138,0.078,-0.042,0.008,0.048
2012-05-01,0.308,0.268,0.208,0.198,0.128,0.008,0.068,0.068
2012-05-02,0.258,0.258,0.198,0.188,0.118,0.028,0.088,0.058
2012-05-03,0.228,0.238,0.168,0.178,0.108,0.048,0.098,0.048
2012-05-04,0.208,0.228,0.158,0.158,0.098,0.058,0.098,0.038
2012-05-05,0.198,0.218,0.138,0.138,0.088,0.068,0.098,0.038
2012-05-06,0.178,0.208,0.138,0.118,0.088,0.068,0.088,0.028
2012-05-07,0.168,0.198,0.128,0.108,0.098,0.068,0.088,0.018
2012-05-08,0.168,0.188,0.128,0.118,0.098,0.068,0.088,0.018
2012-05-09,0.228,0.198,0.138,0.128,0.098,0.068,0.078,0.018
2012-05-10,0.208,0.208,0.138,0.128,0.108,0.078,0.088,0.028
2012-05-11,0.198,0.208,0.138,0.118,0.098,0.078,0.088,0.028
2012-05-12,0.208,0.218,0.118,0.118,0.078,0.058,0.088,0.028
2012-05-13,0.188,0.208,0.108,0.108,0.068,0.058,0.088,0.028
2012-05-14,0.168,0.208,0.098,0.098,0.068,0.058,0.088,0.028
2012-05-15,0.168,0.198,0.098,0.088,0.068,0.058,0.078,0.018
2012-05-16,0.168,0.198,0.108,0.078,0.078,0.068,0.078,0.018
2012-05-17,0.218,0.218,0.138,0.128,0.138,0.138,0.148,0.078
2012-05-18,0.228,0.218,0.138,0.128,0.138,0.128,0.138,0.068
2012-05-19,0.228,0.228,0.148,0.128,0.128,0.128,0.138,0.068
2012-05-20,0.268,0.238,0.148,0.138,0.128,0.138,0.148,0.068
2012-05-21,0.268,0.268,0.158,0.138,0.118,0.138,0.148,0.068
2012-05-22,0.268,0.258,0.168,0.138,0.118,0.128,0.148,0.068
2012-05-23,0.258,0.258,0.178,0.148,0.138,0.128,0.148,0.078
2012-05-24,0.348,0.338,0.268,0.268,0.258,0.258,0.238,0.098
2012-05-25,0.318,0.318,0.268,0.258,0.248,0.248,0.238,0.108
2012-05-26,0.288,0.298,0.238,0.238,0.228,0.238,0.238,0.128
2012-05-27,0.268,0.278,0.218,0.218,0.208,0.238,0.248,0.148
2012-05-28,0.248,0.268,0.208,0.198,0.198,0.228,0.238,0.138
2012-05-29,0.238,0.258,0.188,0.188,0.188,0.218,0.238,0.138
2012-05-30,0.228,0.248,0.178,0.178,0.188,0.228,0.228,0.138
2012-05-31,0.238,0.268,0.178,0.188,0.208,0.268,0.278,0.188
2012-06-01,0.258,0.268,0.188,0.198,0.228,0.278,0.288,0.208
2012-06-02,0.278,0.268,0.218,0.218,0.238,0.288,0.298,0.198
2012-06-03,0.268,0.268,0.208,0.208,0.228,0.288,0.288,0.198
2012-06-04,0.258,0.268,0.198,0.198,0.218,0.278,0.278,0.188
2012-06-05,0.258,0.278,0.208,0.198,0.208,0.268,0.268,0.188
2012-06-06,0.258,0.258,0.198,0.198,0.208,0.258,0.258,0.178
2012-06-07,0.248,0.258,0.198,0.188,0.208,0.248,0.258,0.178
2012-06-08,0.238,0.248,0.188,0.178,0.198,0.238,0.248,0.168
2012-06-09,0.238,0.248,0.188,0.188,0.198,0.238,0.248,0.168
2012-06-10,0.228,0.248,0.178,0.178,0.188,0.218,0.248,0.158
2012-06-11,0.218,0.238,0.158,0.168,0.178,0.218,0.238,0.148
2012-06-12,0.218,0.228,0.138,0.148,0.148,0.208,0.218,0.138
2012-06-13,0.208,0.228,0.138,0.138,0.138,0.208,0.208,0.128
2012-06-14,0.208,0.228,0.138,0.118,0.138,0.198,0.198,0.118
2012-06-15,0.198,0.218,0.138,0.118,0.138,0.198,0.198,0.108
2012-06-16,0.208,0.218,0.138,0.148,0.178,0.218,0.228,0.138
2012-06-17,0.208,0.218,0.128,0.138,0.158,0.208,0.228,0.138
2012-06-18,0.208,0.218,0.108,0.118,0.148,0.198,0.218,0.128
2012-06-19,0.208,0.218,0.108,0.108,0.138,0.188,0.218,0.128
2012-06-20,0.288,0.258,0.178,0.168,0.198,0.248,0.278,0.178
2012-06-21,0.308,0.258,0.208,0.198,0.218,0.248,0.268,0.168
2012-06-22,0.298,0.278,0.228,0.218,0.238,0.268,0.278,0.178
2012-06-23,0.338,0.308,0.258,0.258,0.258,0.278,0.298,0.208
2012-06-24,0.348,0.318,0.288,0.288,0.278,0.278,0.318,0.218
2012-06-25,0.348,0.338,0.338,0.328,0.308,0.288,0.308,0.218
2012-06-26,0.398,0.408,0.398,0.388,0.358,0.308,0.318,0.228
2012-06-27,0.438,0.438,0.438,0.428,0.398,0.358,0.338,0.268
2012-06-28,0.378,0.408,0.378,0.388,0.378,0.368,0.358,0.298
2012-06-29,0.328,0.358,0.338,0.348,0.348,0.358,0.358,0.278
2012-06-30,0.298,0.328,0.298,0.308,0.308,0.338,0.338,0.258
2012-07-01,0.278,0.308,0.268,0.278,0.288,0.318,0.328,0.258
2012-07-02,0.268,0.288,0.238,0.248,0.268,0.308,0.318,0.238
2012-07-03,0.258,0.278,0.228,0.228,0.248,0.288,0.308,0.218
2012-07-04,0.258,0.268,0.208,0.218,0.238,0.278,0.298,0.208
2012-07-05,0.248,0.258,0.198,0.208,0.228,0.278,0.288,0.198
2012-07-06,0.238,0.248,0.198,0.198,0.218,0.268,0.278,0.198
2012-07-07,0.228,0.248,0.188,0.188,0.208,0.258,0.268,0.188
2012-07-08,0.218,0.238,0.178,0.178,0.198,0.258,0.268,0.178
2012-07-09,0.268,0.268,0.188,0.168,0.188,0.258,0.268,0.178
2012-07-10,0.268,0.268,0.178,0.168,0.188,0.248,0.258,0.178
2012-07-11,0.318,0.328,0.248,0.238,0.228,0.268,0.278,0.188
2012-07-12,0.308,0.318,0.248,0.228,0.218,0.268,0.268,0.188
2012-07-13,0.308,0.318,0.228,0.218,0.208,0.258,0.268,0.178
2012-07-14,0.308,0.318,0.228,0.218,0.198,0.248,0.268,0.178
2012-07-15,0.298,0.308,0.228,0.218,0.208,0.268,0.288,0.218
2012-07-16,0.288,0.308,0.218,0.208,0.198,0.268,0.278,0.198
2012-07-17,0.308,0.308,0.258,0.278,0.248,0.298,0.318,0.228
2012-07-18,0.318,0.318,0.268,0.288,0.268,0.328,0.348,0.238
